target_id,maxF,medianF,meanF,minF,maxSU,medianSU,meanSU,minSU
https://twitter.com/bobplaisted,0,0.0,0.0,0,0,0.0,0.0,0
https://twitter.com/FrankandOak,0.8551401869158879,0.014738393515106854,1.2415618462441924,0,0.8525345622119817,0.3333333333333333,3.350120693438668,0
https://twitter.com/redmondmusic,0,0.0,0.0,0,0,0.0,0.0,0
https://twitter.com/KentGuinn4Mayor,0.588235294117647,0.05,1.254144022184033,0,0.6,0.3333333333333333,3.0714285714285743,0
https://twitter.com/BobStovall,0.25,0.0,0.177605643453928,0,0.3333333333333333,0.3333333333333333,2.6190476190476177,0
https://twitter.com/tonyg203,0.6874999999999999,0.020202020202020204,0.8407343180448074,0,0.6833333333333332,0.3333333333333333,2.948809523809525,0
https://twitter.com/BlossomCoffee,0.6545454545454545,0.10191082802547771,1.93341231501203,0,0.6486486486486487,0.3333333333333333,3.3455598455598476,0
https://twitter.com/GandBcoffee,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,2.880952380952382,0
https://twitter.com/sandrafriend,1.0,0.0,0.6127405587159245,0,1.0,0.3333333333333333,2.8333333333333335,0
https://twitter.com/evvnt,0.4,0.0,0.5215748847816412,0,0.3333333333333333,0.3333333333333333,2.499999999999998,0
https://twitter.com/RonFunches,0.8859223300970874,0.7266168981020968,5.247991663583212,0,0.9029850746268657,0.7151741293532339,6.443733712390426,0.3333333333333333
weighted_average,0.018408755936147877,0.011107130960133202,0.09066796485453353,0,0.01788124156545209,0.011732456140350876,0.11295124831309035,0.008265856950067476
micro_average,0.6746843054720385,0.2806864000823204,2.437582468710709,0,0.6737516869095815,0.3333333333333333,3.3399122807017543,0
https://twitter.com/urbren00,0.75,0.0,0.8072770761146544,0,0.7619047619047619,0.3333333333333333,3.0068027210884365,0
https://twitter.com/AlexJoHamilton,1.0,0.0,1.9144813652818573,0,1.0,0.3333333333333333,3.5857142857142894,0
https://twitter.com/CorbinSpeedway,0.7586206896551724,0.5,2.9615705461031885,0,0.7555555555555555,0.37777777777777777,4.3428571428571505,0.3333333333333333
https://twitter.com/MissMarcel,1.0,0.10714285714285714,4.061375564277774,0,1.0,0.3653846153846154,5.847527472527473,0.3333333333333333
https://twitter.com/WCoffeeResearch,0,0.0,0.0,0,0,0.0,0.0,0
https://twitter.com/RobCaud,0,0.0,0.0,0,0,0.0,0.0,0
macro_average,0.3292663235788626,0.16427335638684812,1.3841917624028144,0,0.2929540128958637,0.2333333333333333,2.2696585941809824,0.11810792412825351
https://twitter.com/roryscovel,0.688034188034188,0.5485074626865671,3.8643682406365363,0,0.6954022988505747,0.48467432950191575,4.864532019704434,0.3333333333333333
https://twitter.com/BartowMcDonald,0,0.0,0.0,0,0,0.0,0.0,0
https://twitter.com/danvillekyengr,0,0.0,0.0,0,0,0.0,0.0,0
